Question,Plan Context,Plan,Dependencies,Rewrite Context,Rewrite,Rationale Context,Rationale,Answer,GT Answer
What book gives the definition of a heretic as anyone that does not follow the Catholic Church or the orthodox holy faith?,"['Heresy - Wikipedia | The Codex Justinianus (1:5:12) defines ""everyone who is not devoted to the Catholic Church and to our Orthodox holy Faith"" a heretic., The Codex Justinianus', 'The Great Heresies by Hilaire Belloc | Er, the Mohammedan heresy. So treating Islam as a heretical movement which sprang out of Christianity brings its own questions, which again never get an answer. Rating: 4.2, \u200e971 votes', 'Heretics: The Creation of Christianity from the Gnostics to ... | A delightfully readable and deeply learned new history, Heretics overturns our assumptions about the role of heresy in a faith that still shapes the world. Rating: 4, \u200e63 reviews, \u200e$44.99, \u200e30, day returns']",Step 1: What is the definition of a heretic according to the Codex Justinianus? Step 2: What is the definition of a heretic according to the Codex Justinianus? Step 3: What is the definition of a heretic according to the Codex Justinianus?,Step 2 depends on Step 1. Step 3 depends on Step 2.,Step 1: What is the definition of a heretic according to the Codex Justinianus? ANSWER: Someone who holds beliefs forbidden by law and divine and imperial constitutions. Step 2: What is the definition of a heretic according to the Codex Justinianus?,What is the definition of a heretic according to the Codex Justinianus?,"['CATHOLIC ENCYCLOPEDIA: Heresy | The spirit which animates the dealings of the Church with heresy and heretics is one of extreme severity. St. Paul writes to Titus: ""A man that is a heretic, ...', 'CATHOLIC ENCYCLOPEDIA: Heresy | The spirit which animates the dealings of the Church with heresy and heretics is one of extreme severity. St. Paul writes to Titus: ""A man that is a heretic, ...', 'CATHOLIC ENCYCLOPEDIA: Heresy | The spirit which animates the dealings of the Church with heresy and heretics is one of extreme severity. St. Paul writes to Titus: ""A man that is a heretic, ...', 'Heresy - Wikipedia | The Codex Justinianus (1:5:12) defines ""everyone who is not devoted to the Catholic Church and to our Orthodox holy Faith"" a heretic., The Codex Justinianus', 'The Great Heresies by Hilaire Belloc | Er, the Mohammedan heresy. So treating Islam as a heretical movement which sprang out of Christianity brings its own questions, which again never get an answer. Rating: 4.2, \u200e971 votes', 'Heresy | ""Heretic"", ""heretical"", and ""heresies"" redirect here. For the website, see Heretical (website). For other uses, see Heretic (disambiguation) and Heresy ( ...', 'Heresy | ""Heretic"", ""heretical"", and ""heresies"" redirect here. For the website, see Heretical (website). For other uses, see Heretic (disambiguation) and Heresy ( ...']","The Codex Justinianus defines a heretic as ""everyone who is not devoted to the Catholic Church and to our Orthodox holy Faith"" [4].",The Codex Justinianus,['The Codex Justinianus']
"Alternatively, when UK Lord Commissioners take the sovereign's place in the ceremony, where does the ceremony take place?","['Royal assent - Wikipedia | In the United Kingdom the Sovereign may appear personally in the House of Lords or may appoint Lords Commissioners, who announce that royal assent has been granted at a ceremony held at the Palace of Westminster for this purpose., Palace of Westminster', 'Ceremonial in the House of Lords | This Library Note focuses on the principal ceremonies that take place in the House of Lords, including the State Opening,.', 'Parliament of the United Kingdom | From 2012 onwards, the ceremony has taken place in May or June. Leading 17th ... ceremony in the House of Lords and is represented by Lords Commissioners.']","Step 1: What is the role of UK Lord Commissioners in the royal assent ceremony? Step 2: When UK Lord Commissioners take the sovereign's place in the ceremony, where does the ceremony take place?",Step 2 depends on Step 1.,"Step 1: What is the role of UK Lord Commissioners in the royal assent ceremony? ANSWER: Announce royal assent. Step 2: When UK Lord Commissioners take the sovereign's place in the ceremony, where does the ceremony take place?","When UK Lord Commissioners take the sovereign's place in the ceremony, where does the ceremony take place?","['Royal assent - Wikipedia | Royal assent is typically associated with elaborate ceremony. In the United Kingdom the Sovereign may appear personally in the House of Lords or may appoint Lords Commissioners, who announce that royal assent has been granted at a ceremony held at the Palace of Westminster for this purpose.', 'Royal Assent | This is when the King formally agrees to make the bill into an Act of Parliament (law). There is no set time period between the conclusion of consideration of ...', 'State Opening of Parliament | The State Opening takes place in the House of Lords chamber within the Palace of Westminster on the first day of the new parliamentary session. This ...', 'Royal assent - Wikipedia | In the United Kingdom the Sovereign may appear personally in the House of Lords or may appoint Lords Commissioners, who announce that royal assent has been granted at a ceremony held at the Palace of Westminster for this purpose., Palace of Westminster', 'Ceremonial in the House of Lords | This Library Note focuses on the principal ceremonies that take place in the House of Lords, including the State Opening,.', 'Royal Assent | When Parliament is prorogued, Lords Commissioners will often signify assent to outstanding bills before bringing the session to an end. It ...', ""State Opening: The public sequence of events | The Sovereign mounts the throne in the Lords' Chamber at approximately 11.30am. A well-known tradition of the ceremony commences: Black Rod is dispatched to ...""]","When UK Lord Commissioners take the sovereign's place in the ceremony, the ceremony takes place at the Palace of Westminster [1][4].",Palace of Westminster,['Palace of Westminster']
"What structure of Yale University, listed on the National Register of Historic Places, holds the distinction of being the oldest building on campus?","['Traditions & History | Yale University | 1750. Construction is started on Connecticut Hall, now the oldest building in New Haven and a National Historic Landmark., Connecticut Hall', ""Architecture of Yale | The only surviving building from the Old Brick Row, Connecticut Hall is the oldest building on Yale's campus. ... buildings centuries older on campus. Indeed ..."", 'Connecticut Hall | Connecticut Hall is the third-oldest of only seven surviving American colonial-era college buildings, and the second-oldest structure built for Yale College in ...']",Step 1: What is the oldest building on Yale University's campus? Step 2: What is the history of Connecticut Hall at Yale University?,Step 2 depends on Step 1.,Step 1: What is the oldest building on Yale University's campus? ANSWER: Connecticut Hall. Step 2: What is the history of Connecticut Hall at Yale University?,What is the history of Connecticut Hall at Yale University?,"[""Connecticut Hall | Connecticut Hall, The only surviving building from the Old Brick Row, Connecticut Hall is the oldest building on Yale's campus. Despite its name and long history, however, Connecticut Hall is in many ways a Harvard building — its design is rooted in that of the 1720 Massachusetts Hall in Cambridge., Connecticut Hall"", ""Old Campus (Yale University) | Yale's first building in New Haven, the College House, was erected in 1718 on the Old Campus' southeast corner, fulfilling the city founders' wish to have a ..."", 'Architecture of Yale | Connecticut Hall, Old Brick Row, 1750-1752 Ultimately transformed from a dormitory into a meeting hall and office space, Connecticut Hall was given a neighbor in 1925, McClellan Hall, which is so architecturally dependent on its twin that students have been known to cry out, “For God, for Country and for Symmetry.”, Ultimately transformed from a dormitory into a meeting hall and office space, Connecticut Hall was given a neighbor in 1925, McClellan Hall', 'Connecticut Hall | Connecticut Hall (formerly South Middle College) is a Georgian building on the Old Campus of Yale University. Completed in 1752, it was originally a student ...', 'Traditions & History | Yale University | 1750. Construction is started on Connecticut Hall, now the oldest building in New Haven and a National Historic Landmark., Connecticut Hall', ""Architecture of Yale | The only surviving building from the Old Brick Row, Connecticut Hall is the oldest building on Yale's campus. ... buildings centuries older on campus. Indeed ..."", 'Connecticut Hall | Connecticut Hall (formerly South Middle College) is a Georgian building on the Old Campus of Yale University. Completed in 1752, it was originally a student ...']",Connecticut Hall is the oldest building on Yale's campus [1][4][5][6][7].,Connecticut Hall,['Connecticut Hall']
"In what year did Drexel, Morgan & Co. begin to finance Edison's research and form Edison General Electric Company?","['1889 | 1889, Moreover, in 1889, backed by the financing of J.P. Morgan and Anthony J. Drexel, Thomas Edison brought all his research and companies under one umbrella – the Edison General Electric Company. Very soon, the company had completed its first acquisition by adding Sprague Electric Railway & Motor Company to its portfolio., in 1889', ""Banker J. P. Morgan Born - This Month in Business History | He and Thomas Edison had a long history which began when Morgan helped to finance Edison's early experiments in electricity. In 1881, Morgan decided to go ..."", ""General Electric | In 1889, Drexel, Morgan & Co., a company founded by J.P. Morgan and Anthony J. Drexel financed Edison's research and helped merge several of Edison's separate ...""]","Step 1: When did Drexel, Morgan & Co. begin to finance Edison's research? Step 2: When was Edison General Electric Company formed?",Step 2 depends on Step 1.,"Step 1: When did Drexel, Morgan & Co. begin to finance Edison's research? ANSWER: 1881. Step 2: When was Edison General Electric Company formed?",When was Edison General Electric Company formed?,"[""Banker J. P. Morgan Born - This Month in Business History | He and Thomas Edison had a long history which began when Morgan helped to finance Edison's early experiments in electricity. In 1881, Morgan decided to go ..."", ""April 24, 1889 | April 24, 1889, Company Details This company was incorporated in New York on April 24, 1889, in a merger of Edison's three electric light manufacturing companies (Edison Lamp Company, Edison Machine Works, and Bergmann & Company), with the patent-holding company, Edison Electric Light Company., April 24, 1889"", 'General Electric | General Electric was formed through the 1892 merger of Edison General Electric Company and Thomson-Houston Electric Company with the support of Drexel ...', '1889 | 1889, Moreover, in 1889, backed by the financing of J.P. Morgan and Anthony J. Drexel, Thomas Edison brought all his research and companies under one umbrella – the Edison General Electric Company. Very soon, the company had completed its first acquisition by adding Sprague Electric Railway & Motor Company to its portfolio., in 1889', ""Banker J. P. Morgan Born - This Month in Business History | He and Thomas Edison had a long history which began when Morgan helped to finance Edison's early experiments in electricity. In 1881, Morgan decided to go ..."", 'Syndicate records of the Morgan financial firms, 1882–1933 | (established with Charles Henry Dabney on 15 November 1864; dissolved July 1871). On 1 July 1871, J. Pierpont Morgan and Anthony Drexel (1826–1893) founded ...', 'General Electric (GE) | History, Acquisitions, Products, & ... | Edison General had been founded as the Edison Electric Light Company in 1878 by Thomas Edison to market his incandescent lamp and other later products. Edison ...']","Drexel, Morgan & Co. began to finance Edison's research and form Edison General Electric Company in 1889 [2][4].",1889,['1889']
"Canada, France, Germany, Italy, Japan, the United Kingdom, and the United States are part of what international forum?","['The G7 | The G7, The G7 is a forum of seven member states of France, the United States, the United Kingdom, Germany, Japan, Italy, Canada (in order of rotating presidency) and the European Union (EU)., The G7', 'G7 | The Group of Seven (G7) is an intergovernmental political & economic forum consisting of Canada, France, Germany, Italy, Japan, the United Kingdom and the ...', 'Canada and the G7 | In 1976, Canada joined the leaders of France, Germany, Italy, Japan, the United Kingdom and the United States to discuss coordinated responses to global crises, ...']",Step 1: What countries are part of the G7 forum? Step 2: What is the G7 forum?,Step 2 depends on Step 1.,"Step 1: What countries are part of the G7 forum? ANSWER: Canada, France, Germany, Italy, Japan, the United Kingdom, and the United States. Step 2: What is the G7 forum?",What is the G7 forum?,"['G7 - Wikipedia | The Group of Seven (G7) is an intergovernmental political & economic forum consisting of Canada, France, Germany, Italy, Japan, the United Kingdom and the United States; additionally, the European Union (EU) is a ""non-enumerated member""., Canada, France, Germany, Italy, Japan, the United Kingdom and the United States', 'What Does the G7 Do? | The G7 is an informal bloc of industrialized democracies—the United States, Canada, France, Germany, Italy, Japan, and the United Kingdom (UK)—that meets ...', 'G7 - Wikipedia | The Group of Seven (G7) is an intergovernmental political & economic forum consisting of Canada, France, Germany, Italy, Japan, the United Kingdom and the United States; additionally, the European Union (EU) is a ""non-enumerated member"".', 'What is the G7 Summit? | Summit Information | The G7 Summit is an international forum held annually for the leaders of the G7 member states of France, the United States, the United Kingdom, Germany, ...', 'The G7 | The G7, The G7 is a forum of seven member states of France, the United States, the United Kingdom, Germany, Japan, Italy, Canada (in order of rotating presidency) and the European Union (EU)., The G7', 'G7 | The Group of Seven (G7) is an intergovernmental political & economic forum consisting of Canada, France, Germany, Italy, Japan, the United Kingdom and the ...', 'The G7: Q&A | What is the G7 Summit? | The G7 is a forum of seven member states of France, the United States, the United Kingdom, Germany, Japan, Italy, Canada (in order of rotating presidency) ...']","The Group of Seven (G7) consists of Canada, France, Germany, Italy, Japan, the United Kingdom, and the United States [1][2][5].",G7,['the G7']
"Islands in the Caribbean that include Dutch as an official language include Curaçao, Sint Maarten, and what other place?","['What are the different parts of the Kingdom of the Netherlands? | The Caribbean part of the Kingdom of the Netherlands comprises: the countries of Aruba, Curaçao and Sint Maarten; and. the 3 public bodies of Bonaire, Sint Eustatius and Saba., Bonaire, Sint Eustatius and Saba', 'Dutch Caribbean | Location of the Dutch Caribbean islands. Aruba · Curaçao · Sint Maarten · Caribbean Netherlands (from west to east): Bonaire · Saba · Sint Eustatius ; Location ...', 'Caribbean Netherlands | Sint Eustatius and Saba are in the main Lesser Antilles group and are located south of Sint Maarten and northwest of Saint Kitts and Nevis. The Caribbean ...']",Step 1: What islands in the Caribbean are part of the Kingdom of the Netherlands? Step 2: What islands in the Caribbean have Dutch as an official language?,None,,,"['Dutch Caribbean - Wikipedia | Three Caribbean polities are countries (Dutch: landen) within the Kingdom of the Netherlands: Aruba, Curaçao, and Sint Maarten. The Netherlands is the fourth and largest constituent country in the Kingdom. Sint Maarten comprises the southern half of the island of Saint Martin., Aruba, Curaçao, and Sint Maarten', 'What are the different parts of the Kingdom ... | The Koninkrijk der Nederlanden (Kingdom of the Netherlands) is made up of 4 countries: Aruba, Curaçao, Sint Maarten and the Netherlands.', 'Learning Dutch in the Dutch Caribbean is a Big Challenge | Dutch is an official language on Aruba, Curaçao and Sint Maarten as well as on the three islands of the Carribean Netherlands; Bonaire, Sint Eustatius and Saba., Aruba, Curaçao and Sint Maarten as well as on the three islands of the Carribean Netherlands; Bonaire, Sint Eustatius and Saba', 'Languages of the Caribbean | Dutch is an official language of the Caribbean islands that remain under Dutch sovereignty. However, Dutch is not the dominant language on these islands. On ...', 'What are the different parts of the Kingdom of the Netherlands? | The Caribbean part of the Kingdom of the Netherlands comprises: the countries of Aruba, Curaçao and Sint Maarten; and. the 3 public bodies of Bonaire, Sint Eustatius and Saba., Bonaire, Sint Eustatius and Saba', 'Dutch Caribbean | Location of the Dutch Caribbean islands. Aruba · Curaçao · Sint Maarten · Caribbean Netherlands (from west to east): Bonaire · Saba · Sint Eustatius ; Location ...', 'Caribbean Parts of the Kingdom | On 10 October 2010 Curaçao and St Maarten became autonomous countries. Bonaire, St Eustatius and Saba became special municipalities of the Netherlands.']","Islands in the Caribbean that include Dutch as an official language include Curaçao, Sint Maarten, and Aruba [1][3].",Aruba,['Aruba']
What is the marketed name given in the meat industry when you involve a european or indian domestic cattle mixed with an American bison?,"['Beefalo - Wikipedia | Beefalo constitute a hybrid offspring of domestic cattle (Bos taurus), usually a male in managed breeding programs, and the American bison (Bison bison), usually a female in managed breeding programs.', 'Will the beefalo, a bison-cattle hybrid, be the future of meat ... | What is the marketed name given in the meat industry when you involve a European or Indian domestic cattle mixed with an American bison?', ""The True American Breed | Enhancing all the best qualities of both animals, beefalo are a cross of 3/8th's Bison and 5/8th's domestic cattle, leading to a healthier, leaner, more easily ...""]",Step 1: What is the name given to the hybrid offspring of domestic cattle and American bison? Step 2: What is the marketed name given to a European or Indian domestic cattle mixed with an American bison?,Step 2 depends on Step 1.,Step 1: What is the name given to the hybrid offspring of domestic cattle and American bison? ANSWER: Beefalo. Step 2: What is the marketed name given to a European or Indian domestic cattle mixed with an American bison?,What is the marketed name given to a European or Indian domestic cattle mixed with an American bison?,"['Beefalo | Beefalo, Beefalo constitute a hybrid offspring of domestic cattle (Bos taurus), usually a male in managed breeding programs, and the American bison (Bison bison), usually a female in managed breeding programs.', 'Beefalo Cattle | Oklahoma State University - Breeds of Livestock | Beefalo is a species cross between Bison and domestic cattle of any breed. The purpose of the species is to blend the qualities of Bison and bovine breeds.', 'Beefalo | The Cattle Site | Beefalo are a composite cattle breed developed in the United States during the early 1970\'s by Californian DC ""Bud"" Basolo by interbreeding American Bison with Domestic Cattle., Beefalo', 'Bovid hybrid | The American bison (Bison bison) and European bison (Bison bonasus) have been hybridized with domestic cattle (Bos taurus). European bison edit. The wisent, or ...', 'Beefalo - Wikipedia | Beefalo constitute a hybrid offspring of domestic cattle (Bos taurus), usually a male in managed breeding programs, and the American bison (Bison bison), usually a female in managed breeding programs.', 'Will the beefalo, a bison-cattle hybrid, be the future of meat ... | What is the marketed name given in the meat industry when you involve a European or Indian domestic cattle mixed with an American bison?', 'TIL that Beefalo constitute a hybrid offspring of domestic ... | TIL that Beefalo constitute a hybrid offspring of domestic cattle (usually a male), and the American bison (usually a female).']","The marketed name given in the meat industry when you involve a European or Indian domestic cattle mixed with an American bison is ""beefalo"" [6].",beefalo,['Beefalo']
At the end of the 19th century what was the literacy rate for the public in the Empire believed to be?,"['Education, Literacy and the Reading Public | Throughout most of the nineteenth century,. Scotland, with its different education system, had lower illiteracy rates; in 1855, for example, only 11 percent of.', 'What was the level of literacy among the people ... | According to Harris, literacy was low, 5-10 per cent of the population, with a maximum of 20 per cent. Literacy was probably higher in cities ...', 'Education in Victorian England | British Literature Wiki | There was a drastic increase in literacy rates during the 19th century. In 1820, the literacy rate was 53%. In 1870 it jumped to 76%. Women had historically ...']",Step 1: What was the literacy rate in Scotland in 1855? Step 2: What was the literacy rate in the Empire at the end of the 19th century?,None,,,"['Education, Literacy and the Reading Public | Scotland, with its different education system, had lower illiteracy rates; in 1855, for example, only 11 percent of men and 23 percent of women were illiterate.', 'Education, Literacy and the Reading Public | illiteracy rates; in 1855, for example, only 11 percent of men and 23 percent of women were illiterate. However, by the late nineteenth century, the gap between.', 'Education, Literacy and the Reading Public | Throughout most of the nineteenth century,. Scotland, with its different education system, had lower illiteracy rates; in 1855, for example, only 11 percent of.', ""Illiteracy and Society in Scotland and Northern England ... | district from 1838 in England and 1855 in Scotland. Some 90 ... However, the superiority of. Scotland's literacy in the second half of the seventeenth century and."", 'What was the literacy rate in the Ottoman Empire since its ... | Wikipedia claims literacy was 2% in the beginning of the 1800s, and had risen to 15% by the end of the 1800s (see Ottoman Empire ), but provides ...', 'What was the level of literacy among the people ... | According to Harris, literacy was low, 5-10 per cent of the population, with a maximum of 20 per cent. Literacy was probably higher in cities ...', ""The Literacy Myth?: Illiteracy in Scotland 1630-1760 | status of a legend. In view of Scotland's palpably superior attainmen of basic literacy in the mid-nineteenth century compared to Englan.""]","At the end of the 19th century, the literacy rate for the public in the Empire was believed to be 15% [5].",15%,['15%']
How many members of the Banu Qurayza were beheaded after surrendering to Muhammad and his followers according to Tabari and Ibn Hisham?,"['Siege of Banu Qurayza - Wikipedia | Surrender and execution. Tabari and Ibn Hisham mention 600-900 of the Banu Qurayza were beheaded. Detail from miniature painting The Prophet, Ali, and the Companions at the Massacre of the Prisoners of the Jewish Tribe of Beni Qurayzah, illustration of a 19th century text by Muhammad Rafi Bazil., 600-900', 'The Massacre of the Banu Qurayzah | According to the traditional Islamic sources, in 627 AD as a result of the Battle of the Trench and the betrayal of the Muslims by the ...', 'THE MASSACRE OF THE BANU QURAYZA | The Banu Qurayza, compelled to surrender, descended from their stronghold and were led to Medina. The men, their hands pinioned be- hind their backs, were put ...']",Step 1: How many members of the Banu Qurayza were beheaded according to Tabari and Ibn Hisham? Step 2: What happened to the Banu Qurayza after they surrendered to Muhammad and his followers?,Step 2 depends on Step 1.,Step 1: How many members of the Banu Qurayza were beheaded according to Tabari and Ibn Hisham? ANSWER: 600-900. Step 2: What happened to the Banu Qurayza after they surrendered to Muhammad and his followers?,What happened to the Banu Qurayza after they surrendered to Muhammad and his followers?,"['600-900 | 600-900, Tabari and Ibn Hisham mention 600-900 of the Banu Qurayza were beheaded. Detail from miniature painting The Prophet, Ali, and the Companions at the Massacre of the Prisoners of the Jewish Tribe of Beni Qurayzah, illustration of a 19th century text by Muhammad Rafi Bazil., 600-900', 'The Massacre of the Banu Qurayzah | According to the traditional Islamic sources, in 627 AD as a result of the Battle of the Trench and the betrayal of the Muslims by the ...', 'Legacy of a Prophet . Muhammad and Jews of Medina | PBS | In his view, the Banu Qurayza had attacked the new social order and failed to honor their agreement to protect the town. He ruled that all the men should be killed. Muhammad accepted his judgment, and the next day, according to Muslim sources, 700 men of the Banu Qurayza were executed., 700 men of the Banu Qurayza were executed', 'Siege of Banu Qurayza | The Banu Qurayza were besieged for 25 days until they surrendered. The men from Banu Aws, who were one of the two Arab tribes in Medina who had become followers ...', 'Siege of Banu Qurayza - Wikipedia | Surrender and execution. Tabari and Ibn Hisham mention 600-900 of the Banu Qurayza were beheaded. Detail from miniature painting The Prophet, Ali, and the Companions at the Massacre of the Prisoners of the Jewish Tribe of Beni Qurayzah, illustration of a 19th century text by Muhammad Rafi Bazil., 600-900', 'The Massacre of the Banu Qurayzah | According to the traditional Islamic sources, in 627 AD as a result of the Battle of the Trench and the betrayal of the Muslims by the ...', 'Banu Qurayza | They were one of the three major Jewish tribes of the city, along with the Banu Qaynuqa and Banu Nadir, before they were massacred by the Islamic prophet ...']",Tabari and Ibn Hisham mention that 600-900 of the Banu Qurayza were beheaded after surrendering to Muhammad and his followers [1][5].,600-900,['600-900']
What property of knots does the amount of time a branch stayed on a tree while the stem kept growing affect?,"['Does a knot in a piece of wood imply where a branch once ... | Yes, a knot in a piece of wood typically indicates where a branch once grew on the tree from which the wood was harveste. Continue reading.', 'If I carved an “x” into a growing tree, would the x ... | Trees grow upward and outward from their branches. The X would remain at the same height.', 'The wood from the trees: The use of timber in construction | Most mechanical properties are lower in sections containing knots than in knot-free clear wood because the grain direction in the vicinity of knots is ...']",Step 1: How does the amount of time a branch stayed on a tree affect the property of knots in wood? Step 2: What property of wood knots is affected by the amount of time a branch stayed on a tree while the stem kept growing?,Step 2 depends on Step 1.,Step 1: How does the amount of time a branch stayed on a tree affect the property of knots in wood? ANSWER: affects firmness. Step 2: What property of wood knots is affected by the amount of time a branch stayed on a tree while the stem kept growing?,What property of wood knots is affected by the amount of time a branch stayed on a tree while the stem kept growing?,"['Wood - Wikipedia | In grading lumber and structural timber, knots are classified according to their form, size, soundness, and the firmness with which they are held in place. This firmness is affected by, among other factors, the length of time for which the branch was dead while the attaching stem continued to grow., the length of time for which the branch was dead while the attaching stem continued to grow', 'The Pros and Cons of Knots in Wood | Dead branches drop off healthy, living trees all the time, and wood knots appear in the trunk where branches died. ... Please note that the extent ...', 'Does a knot in a piece of wood imply where a branch once ... | Yes, a knot in a piece of wood typically indicates where a branch once grew on the tree from which the wood was harveste. Continue reading.', 'Does a knot in a piece of wood imply where a branch once ... | Yes, a knot in a piece of wood typically indicates where a branch once grew on the tree from which the wood was harveste. Continue reading.', 'Does a knot in a piece of wood imply where a branch once ... | Yes, a knot in a piece of wood typically indicates where a branch once grew on the tree from which the wood was harveste. Continue reading.', 'The Pros and Cons of Knots in Wood | Knots are imperfections from branches that cause living wood grain to grow around them. These imperfections are just part of what makes wood a ...', 'If I carved an “x” into a growing tree, would the x ... | Trees grow upward and outward from their branches. The X would remain at the same height.']",The amount of time a branch stayed on a tree while the stem kept growing affects the firmness with which knots are held in place [1].,firmness,['firmness']
"What is the title of the political science book, written by a Yale professor, that explores New Haven politics and history throughout the 1950's?","[""Who Really Ruled in Dahl's New Haven? - Who Rules America? | Robert A. Dahl's Who Governs? (1961) is a study of New Haven, Connecticut, a coastal city with about 160,000 people in 1960., Who Governs?"", 'Robert A. Dahl: Questions, concepts, proving it David R ... | David R. Mayhew is Sterling Professor of Political Science at Yale University. He is the author of works on the Congress, parties, elections, policymaking, and ...', 'Robert Dahl | Robert Alan Dahl was an American political theorist and Sterling Professor of Political Science at Yale University. Robert Dahl. Dahl teaching a political ...']","Step 1: What is the title of Robert A. Dahl's book about New Haven politics? Step 2: When was the book ""Who Governs?"" written?",Step 2 depends on Step 1.,"Step 1: What is the title of Robert A. Dahl's book about New Haven politics? ANSWER: Who Governs?: Democracy and Power in an American City. Step 2: When was the book ""Who Governs?"" written?","When was the book ""Who Governs?"" written?","[""Who Governs? - Wikipedia | Who Governs?: Democracy and Power in an American City is a book in American political science by Robert Dahl that was published in 1961 by Yale University Press. Dahl's work is a case study of political power and representation in New Haven, Connecticut."", ""Who Really Ruled in Dahl's New Haven? | The United States is New Haven writ large. The book won a prize as the best book in political science for the year it was published and was one of the most ..."", ""Who Governs? - Wikipedia | Who Governs?: Democracy and Power in an American City is a book in American political science by Robert Dahl that was published in 1961 by Yale University Press. Dahl's work is a case study of political power and representation in New Haven, Connecticut."", 'Who Governs?: Democracy and Power in the American ... | Who Governs?: Democracy and Power in the American City (Yale Studies in Political Science) [Dahl, Robert A.] on Amazon.com. *FREE* shipping on qualifying ... Rating: 4.4, \u200e40 reviews, \u200e$27.80, \u200e30, day returns', ""Who Really Ruled in Dahl's New Haven? - Who Rules America? | Robert A. Dahl's Who Governs? (1961) is a study of New Haven, Connecticut, a coastal city with about 160,000 people in 1960., Who Governs?"", 'Robert A. Dahl: Questions, concepts, proving it David R ... | David R. Mayhew is Sterling Professor of Political Science at Yale University. He is the author of works on the Congress, parties, elections, policymaking, and ...', 'Who Governs?: Democracy and Power in the American ... | Who Governs?: Democracy and Power in the American City (Yale Studies in Political Science) [Dahl, Robert A.] on Amazon.com. *FREE* shipping on qualifying ... Rating: 4.4, \u200e40 reviews, \u200e$27.80, \u200e30, day returns']","The title of the political science book, written by a Yale professor, that explores New Haven politics and history throughout the 1950's is ""Who Governs?: Democracy and Power in an American City"" [1][3].",Who Governs?: Democracy and Power in an American City,['Who Governs? Democracy and Power in An American City']
"Until recently, what approach was used to refer to qualities of sameness in relation to a person's connection to others?","[""Identity (social science) - Wikipedia | At the same time, the Eriksonian approach to identity remained in force, with the result that identity has continued until recently to be used in a largely socio-historical way to refer to qualities of sameness in relation to a person's connection to others and to a particular group of people., Eriksonian approach"", ""Would Consider What The Importance Of Their Statements ... | Identity refers to qualities of sameness in relation to a person's connection to others and to a particular group of people. 1 . Anthropology is the study ..."", 'Sameness and the self: philosophical and psychological ... | Numerical sameness is an equivalence relation that must be true by virtue of the tautology it entails. Entities satisfying the requirements for ...']",Step 1: What approach was used to refer to qualities of sameness in relation to a person's connection to others until recently? Step 2: What is the Eriksonian approach to identity?,Step 2 depends on Step 1.,Step 1: What approach was used to refer to qualities of sameness in relation to a person's connection to others until recently? ANSWER: Eriksonian approach. Step 2: What is the Eriksonian approach to identity?,What is the Eriksonian approach to identity?,"[""Identity (social science) - Wikipedia | At the same time, the Eriksonian approach to identity remained in force, with the result that identity has continued until recently to be used in a largely socio-historical way to refer to qualities of sameness in relation to a person's connection to others and to a particular group of people., Eriksonian approach"", ""Would Consider What The Importance Of Their Statements ... | Identity refers to qualities of sameness in relation to a person's connection to others and to a particular group of people. 1 . Anthropology is the study ..."", ""Identity Development Throughout the Lifetime | From Erikson's perspective, identity refers to a sense of who one is as a person and as a contributor to society (Hoare, 2002). It is personal coherence or self‐sameness through evolving time, social change, and altered role requirements., a sense of who one is as a person and as a contributor to society"", 'Identity vs. Role Confusion in Psychosocial Development | Erikson defines identity as a “fundamental organizing principal which develops constantly throughout the lifespan.” Identity involves the ...', ""Identity (social science) - Wikipedia | At the same time, the Eriksonian approach to identity remained in force, with the result that identity has continued until recently to be used in a largely socio-historical way to refer to qualities of sameness in relation to a person's connection to others and to a particular group of people., Eriksonian approach"", ""Would Consider What The Importance Of Their Statements ... | Identity refers to qualities of sameness in relation to a person's connection to others and to a particular group of people. 1 . Anthropology is the study ..."", 'Sameness and the self: philosophical and psychological ... | Numerical sameness is an equivalence relation that must be true by virtue of the tautology it entails. Entities satisfying the requirements for ...']","Until recently, the Eriksonian approach was used to refer to qualities of sameness in relation to a person's connection to others [1][5].",Eriksonian approach,['the Eriksonian approach']
